○ 경제활동상태(성/시군/연령별) [],,,,,,,,,,,,,,,,,,,,,,,
성별,시군구별,연령별,항목,단위,2015. 1/2,2015. 2/2,2016. 1/2,2016. 2/2,2017. 1/2,2017. 2/2,2018. 1/2,2018. 2/2,2019. 1/2,2019. 2/2,2020. 1/2,2020. 2/2,2021. 1/2,2021. 2/2,2022. 1/2,2022. 2/2,2023. 1/2,2023. 2/2,2024. 1/2
전체,전북특별자치도 무주군,소계,고용률,%,71.05847,71.38958,70.65795,68.90476,37.57028,68.87464,70.10998,72.08359,73.05748,73.35799,73.63976,73.12838,74.27675,74.4055,74.18073,74.69385,74.20908,76.33301,74.80783
전체,전북특별자치도 무주군,소계,실업률,%,1.90155,1.00571,1.02202,1.20055,0.27299,0.61047,0.62201,0.77033,0.50681,0.50525,0.16224,0.79112,0.8768,1.0596,0.55645,0.61396,1.41708,0.12547,0.39201
전체,전북특별자치도 장수군,소계,15세이상인구,명,19008.09121,19030.04951,19059.80681,19078.11843,19222.90892,19064.91229,18952.50173,18859.35315,18990.66761,18735.90452,18549.26988,18452.92519,18364.93057,18183.35236,18248.14053,18245.50981,17991.19529,18095.08485,17824.76875
전체,전북특별자치도 장수군,소계,경제활동인구,명,14167.77249,14144.73334,14047.78245,14381.06519,14396.25825,14255.77899,14316.13321,14437.79065,14685.03182,14368.96434,14779.9928,14734.35064,14640.14506,14495.16272,14781.32621,14071.86961,14060.35596,14221.10073,14106.70718
전체,전북특별자치도 장수군,소계,취업자,명,14077.48813,13987.99939,13999.33804,14290.80341,7666.47389,14129.60404,14266.28887,14368.94002,14431.1293,14431.1293,14768.75367,14696.20227,14472.92753,14456.61764,14613.28413,13950.19177,13995.30168,14143.53932,14015.41319
전체,전북특별자치도 장수군,소계,실업자,명,90.28436,156.73395,48.44441,90.26178,0,126.17495,49.84435,68.85063,253.90252,253.90252,11.23913,38.14837,167.21754,38.54508,168.042076,121.67784,65.05429,77.56141,91.29399
전체,전북특별자치도 장수군,소계,비경제활동인구,명,4840.31873,4885.31618,5012.02435,4697.05324,1320.28733,4809.1333,4636.36851,4421.56251,4305.63579,4366.94018,3769.27708,3718.57455,3724.78551,3688.18964,3466.814322,4173.6402,3930.83932,3873.98412,3718.06157
전체,전북특별자치도 장수군,소계,경제활동참가율,%,74.53548,74.32841,73.7037,75.37989,74.89115,74.77495,75.5369,76.55507,77.32762,76.69213,79.67965,79.84832,79.71794,79.71667,81.00182,77.12511,78.15132,78.59096,79.14104
전체,전북특별자치도 장수군,소계,고용률,%,74.0605,73.5048,73.44953,74.90678,39.88197,74.11313,75.27391,76.18999,75.99064,77.02393,79.61906,79.64159,78.80742,79.50469,80.08095,76.45822,77.78973,78.16233,78.62886
전체,전북특별자치도 장수군,소계,실업률,%,0.63725,1.10807,0.34485,0.62764,0,0.88508,0.34817,0.47688,1.72899,1.76702,0.07604,0.25891,1.14218,0.26592,1.13685,0.86469,0.46268,0.5454,0.64717
전체,전북특별자치도 임실군,소계,15세이상인구,명,23369.133,23171.05194,23135.13513,23391.08625,23707.37702,23447.38659,23650.75294,23241.00638,23194.60257,22753.51736,22664.57246,22199.98399,21837.79191,21624.88525,21803.07413,21776.69203,21465.13729,21375.94525,21136.26805
전체,전북특별자치도 임실군,소계,경제활동인구,명,15194.89647,15660.72408,15876.27554,15971.25011,16550.49892,15741.99509,16207.54074,15974.82003,15889.54776,16169.09516,16375.19078,15854.64419,15714.43365,16054.49889,15670.26209,15714.46393,15011.06899,14860.48781,15257.67224
전체,전북특별자치도 임실군,소계,취업자,명,14937.36342,15528.56833,15553.58559,15718.79651,8080.3478,15516.89147,16053.1006,15767.78699,15501.70094,15501.70094,16060.28664,15705.63277,15534.3479,15984.70631,15383.00669,15539.54846,14767.21897,14763.17177,15137.20805
전체,전북특별자치도 임실군,소계,실업자,명,257.53305,132.15575,322.68995,252.4536,80.84729,225.10362,154.44014,207.03304,387.84683,387.84683,314.90414,149.01142,180.08575,69.79258,287.255401,174.91547,243.85001,97.31604,120.46419
전체,전북특별자치도 임실군,소계,비경제활동인구,명,8174.23653,7510.32786,7258.85959,7419.83614,2898.15837,7705.39149,7443.21219,7266.18636,7305.05481,6584.4222,6289.38168,6345.33981,6123.35826,5570.38636,6132.81204,6062.2281,6454.0683,6515.45744,5878.59581
전체,전북특별자치도 임실군,소계,경제활동참가율,%,65.02122,67.58745,68.62409,68.27922,69.8116,67.13753,68.52865,68.73549,68.50537,71.06196,72.25016,71.41737,71.95981,74.24085,71.8718,72.16185,69.93232,69.51968,72.18716
전체,전북특별자치도 임실군,소계,고용률,%,63.9192,67.01711,67.22928,67.19994,34.08369,66.17749,67.87564,67.84468,66.83323,68.12881,70.86075,70.74614,71.13516,73.91811,70.5543,71.35863,68.79629,69.06442,71.61722
전체,전북특별자치도 임실군,소계,실업률,%,1.69487,0.84387,2.03253,1.58068,0.48849,1.42996,0.95289,1.296,2.44089,2.39869,1.92306,0.93986,1.14599,0.43472,1.83312,1.11309,1.62447,0.65486,0.78953
전체,전북특별자치도 순창군,소계,15세이상인구,명,23779.17685,23650.09987,23743.21681,23741.13491,23823.50977,23680.33821,23855.71228,23679.69177,23499.87726,23194.32716,22952.72179,22704.71503,22512.15952,22192.92023,22064.90654,22225.52165,22210.18644,22327.57606,22382.3741
전체,전북특별자치도 순창군,소계,경제활동인구,명,15984.69952,15974.34397,16060.33937,15884.38135,16122.84684,15565.19211,15876.25634,15777.13712,16322.02324,16226.75698,15036.08674,15282.29542,15810.70923,16054.93123,16119.52791,15965.73671,15996.66064,16093.94595,16143.27918
전체,전북특별자치도 순창군,소계,취업자,명,15712.17171,15828.71863,15800.47245,15623.69704,7881.55639,15506.47782,15621.20434,15718.123,15951.99257,15951.99257,15005.08674,15158.98885,15464.31274,15910.16275,16029.80426,15694.40782,15618.84954,15868.45341,15960.67924
전체,전북특별자치도 순창군,소계,실업자,명,272.52781,145.62534,259.86692,260.68431,121.68771,58.71429,255.052,59.01412,370.03067,370.03067,31,123.30657,346.39649,144.76848,89.723648,271.32889,377.8111,225.49255,182.59994
전체,전북특별자치도 순창군,소계,비경제활동인구,명,7794.47733,7675.7559,7682.87744,7856.75357,2878.87847,8115.1461,7979.45594,7902.55465,7177.85402,6967.57017,7916.63505,7422.41961,6701.45029,6137.989,5945.378636,6259.78494,6213.5258,6233.6301,6239.09492
전체,전북특별자치도 순창군,소계,경제활동참가율,%,67.22142,67.54451,67.6418,66.90658,67.6762,65.73045,66.55117,66.62729,69.45578,69.96002,65.50895,67.30891,70.23186,72.34258,73.05505,71.83515,72.02398,72.08103,72.12496
전체,전북특별자치도 순창군,소계,고용률,%,66.07534,66.92876,66.54731,65.80855,33.0831,65.4825,65.48203,66.37807,67.88117,68.77541,65.37389,66.76582,68.69316,71.69026,72.64841,70.61435,70.32291,71.0711,71.30914
전체,전북특별자치도 순창군,소계,실업률,%,1.70493,0.91162,1.61807,1.64114,0.75475,0.37722,1.6065,0.37405,2.26706,2.28037,0.20617,0.80686,2.1909,0.90171,0.55661,1.69944,2.36181,1.4011,1.13112
전체,전북특별자치도 고창군,소계,15세이상인구,명,49597.06429,49516.86952,49506.55042,49489.94171,49357.48109,48899.89035,48972.02475,48333.46877,47569.61612,47088.11478,46498.66473,46010.11211,45692.5432,45418.2131,45129.45342,45120.47186,44827.49707,45026.11389,44758.99418
전체,전북특별자치도 고창군,소계,경제활동인구,명,33749.51549,33753.48687,33922.11219,33823.03385,33152.99742,31572.02246,32430.65619,32577.11865,31793.09576,31389.11766,30503.58535,30847.65311,31060.9536,31231.46748,31440.5089,31670.8066,31629.90434,31386.9273,31747.3201
전체,전북특별자치도 고창군,소계,취업자,명,33665.22315,33726.00044,33683.71359,33659.40218,16921.85539,31390.72432,32188.73572,32493.42017,31636.12398,31636.12398,30234.80539,30811.01479,30829.54262,30984.86988,31366.0089,31574.49115,31562.15628,31253.52346,31669.61395
전체,전북특별자치도 고창군,소계,실업자,명,84.29234,27.48643,238.3986,163.63168,287.27708,181.29815,241.92046,83.69847,156.97178,156.97178,268.77996,36.63832,231.41099,246.5976,74.5,96.31545,67.74807,133.40384,77.70615
전체,전북특별자치도 고창군,소계,비경제활동인구,명,15847.54879,15763.38265,15584.43823,15666.90785,6474.86664,17327.86789,16541.36856,15756.35012,15776.52036,15698.99713,15995.07938,15162.459,14631.5896,14186.74562,13688.94452,13449.66526,13197.59273,13639.18659,13011.67408
전체,전북특별자치도 고창군,소계,경제활동참가율,%,68.04741,68.16563,68.52045,68.34325,67.16914,64.56461,66.22282,67.40075,66.83488,66.66038,65.60099,67.04538,67.97817,68.76419,69.66738,70.19166,70.55916,69.70828,70.92948
전체,전북특별자치도 고창군,소계,고용률,%,67.87745,68.11012,68.0389,68.01261,34.28428,64.19385,65.72882,67.22758,66.5049,67.18494,65.02295,66.96575,67.47172,68.22124,69.5023,69.97819,70.40803,69.41199,70.75587
전체,전북특별자치도 고창군,소계,실업률,%,0.24976,0.08143,0.70278,0.48379,0.86652,0.57424,0.74596,0.25692,0.49373,0.50008,0.88114,0.11877,0.74502,0.78958,0.23696,0.30411,0.21419,0.42503,0.24476
전체,전북특별자치도 부안군,소계,15세이상인구,명,46484.03481,46341.80805,46067.49866,46382.77336,46164.77535,46008.40994,45586.50364,45131.12667,44448.19499,44086.8015,43521.84147,43156.96166,42856.79993,42389.84525,42169.99245,42074.12858,41899.44486,41520.69163,40911.68537
전체,전북특별자치도 부안군,소계,경제활동인구,명,33868.05476,34143.61795,33620.34293,33788.47287,33872.82115,32464.68251,32210.93854,31102.2554,30806.49912,31265.70729,29957.37443,31195.87423,30156.76779,29904.90415,30317.84587,30518.26426,30552.77039,30479.74044,30280.54662
전체,전북특별자치도 부안군,소계,취업자,명,33564.83213,34043.19527,33268.0248,33730.65327,16800.99175,32336.89162,31846.68338,31027.08887,30468.46705,30468.46705,29725.55856,30775.78515,29999.41913,29778.35365,29864.7986,30370.76915,30324.87462,30345.19711,30246.54295
전체,전북특별자치도 부안군,소계,실업자,명,303.22262,100.42268,352.31813,57.81961,41.44543,127.79089,364.25516,75.16653,338.03207,338.03207,231.81587,420.08907,157.34867,126.5505,453.047262,147.49511,227.89578,134.54333,34.00367
전체,전북특별자치도 부안군,소계,비경제활동인구,명,12615.98005,12198.1901,12447.15573,12594.30049,5474.65425,13543.72744,13375.5651,14028.87128,13641.69587,12821.09421,13564.46705,11961.08743,12700.03213,12484.94109,11852.14658,11555.86432,11346.67446,11040.95119,10631.13875
전체,전북특별자치도 부안군,소계,경제활동참가율,%,72.85954,73.67779,72.98061,72.84703,73.37374,70.5625,70.65894,68.91531,69.30877,70.91852,68.83297,72.28469,70.36635,70.54733,71.89436,72.53451,72.91927,73.40856,74.01442
전체,전북특별자치도 부안군,소계,고용률,%,72.20723,73.46109,72.21583,72.72237,36.39353,70.28474,69.85989,68.74876,68.54827,69.11018,68.30032,71.31129,69.9992,70.24879,70.82002,72.18395,72.37536,73.08452,73.93131
전체,전북특별자치도 부안군,소계,실업률,%,0.89531,0.29412,1.04793,0.17112,0.12236,0.39363,1.13084,0.24168,1.09728,1.08116,0.77382,1.34662,0.52177,0.42318,1.49433,0.4833,0.74591,0.44142,0.1123
전체,전라남도 목포시,소계,15세이상인구,명,197963.2935,198575.3121,199249.5033,198012.3415,197626.5761,196791.6331,196373.147,196576.3695,196294.3496,195933.8869,195150.9946,193206.7482,191104.8184,190786.5607,190730.8539,190341.3591,190094.5494,189328.9094,189353.962
전체,전라남도 목포시,소계,경제활동인구,명,114432.0699,116546.0658,117278.5536,116909.8738,116786.9588,109393.7792,110665.2767,110541.6228,114511.9497,116081.65,111945.6881,115500.4831,111264.8927,111605.4699,113748.6225,112710.3773,117606.5541,119314.0076,116400.5299
전체,전라남도 목포시,소계,취업자,명,111001.5703,114432.2513,113370.7601,114131.8288,66602.56852,106265.2569,108561.7526,107859.8866,111348.8938,111348.8938,108353.7069,111065.8271,107670.3747,109016.8584,111113.9943,110853.588,114374.1839,116039.0964,114047.0878
전체,전라남도 목포시,소계,실업자,명,3430.4996,2113.81448,3907.79351,2778.04505,1736.49842,3128.52227,2103.52416,2681.73623,3163.05586,3163.05586,3591.98124,4434.65599,3594.518,2588.61153,2634.628231,1856.78932,3232.37018,3274.91121,2353.44209
전체,전라남도 목포시,소계,비경제활동인구,명,83531.22357,82029.24631,81970.94975,81102.46761,27397.23547,87397.85398,85707.87025,86034.74664,81782.39993,79852.23696,83205.30653,77706.26514,79839.9257,79181.09075,76982.23141,77630.98176,72487.99531,70014.90185,72953.43205
전체,전라남도 목포시,소계,경제활동참가율,%,57.80469,58.69112,58.86015,59.04171,59.09476,55.58863,56.35459,56.23342,58.33685,59.24532,57.36363,59.78077,58.22192,58.49755,59.63829,59.21486,61.8674,63.01943,61.47246
전체,전라남도 목포시,소계,고용률,%,56.07179,57.62663,56.89889,57.63875,33.70122,53.99887,55.2834,54.8692,56.72547,56.82983,55.52301,57.48548,56.341,57.14074,58.25696,58.23936,60.167,61.28969,60.22958
전체,전라남도 목포시,소계,실업률,%,2.99785,1.81372,3.33206,2.37623,1.48689,2.85987,1.9008,2.426,2.76221,2.72485,3.20868,3.83951,3.23059,2.31943,2.31618,1.6474,2.74846,2.74478,2.02185
전체,전라남도 여수시,소계,15세이상인구,명,230911.6374,231251.5847,231519.2267,232787.8953,232168.8626,231979.9874,231027.5384,231246.2536,230764.7863,230913.9204,230489.6862,230072.8208,230249.7524,229638.34,229763.3241,229854.1886,229440.4576,228166.0393,227860.1352
전체,전라남도 여수시,소계,경제활동인구,명,137581.6223,138079.6515,135668.3585,138804.4939,139727.1309,138134.6,140190.6227,145276.9874,148011.0253,146112.1558,143650.3711,149046.7715,146366.3703,149263.799,148925.2938,146597.8677,144966.4402,144994.4326,147497.6545
전체,전라남도 여수시,소계,취업자,명,134882.3322,135362.1545,132665.1604,135436.0088,79145.33673,135986.5729,137443.3942,143655.104,145408.9358,145408.9358,141628.1004,147014.4276,144638.9238,146914.8287,147383.225,145026.1675,143306.9336,143985.3557,145410.405
전체,전라남도 여수시,소계,실업자,명,2699.29011,2717.49703,3003.1981,3368.48502,1671.05957,2148.02714,2747.22846,1621.88343,2602.08946,2602.08946,2022.27069,2032.34393,1727.44651,2348.97033,1542.068832,1571.70012,1659.50663,1009.07691,2087.24951
전체,전라남도 여수시,소계,비경제활동인구,명,93330.01518,93171.93316,95850.86823,93983.40144,30969.65916,93845.38734,90836.91576,85969.26618,82753.76101,84801.76462,86839.31505,81026.04921,83883.38211,80374.54106,80838.03026,83256.32099,84474.0174,83171.60663,80362.48065
전체,전라남도 여수시,소계,경제활동참가율,%,59.58194,59.70971,58.59918,59.62702,60.18341,59.54591,60.68135,62.8235,64.13935,63.27559,62.32399,64.78243,63.56852,64.99951,64.81683,63.77864,63.1826,63.54777,64.73166
전체,전라남도 여수시,소계,고용률,%,58.41296,58.53458,57.30201,58.18,34.08956,58.61996,59.49221,62.12213,63.01175,62.97106,61.44661,63.89909,62.81828,63.97661,64.14567,63.09486,62.45931,63.10552,63.81564
전체,전라남도 여수시,소계,실업률,%,1.96196,1.96806,2.21363,2.42678,1.19594,1.55502,1.95964,1.11641,1.75804,1.78088,1.40777,1.36356,1.18022,1.5737,1.03546,1.07212,1.14475,0.69594,1.41511
전체,전라남도 순천시,소계,15세이상인구,명,218164.6424,220390.6002,220915.8292,222090.9602,222899.2268,223539.1566,223937.3085,225342.402,226054.0592,227162.0942,227519.7977,228562.8952,229411.3912,230567.028,230855.2166,230268.3498,230219.0333,230166.761,230305.9386
전체,전라남도 순천시,소계,경제활동인구,명,132354.0899,135999.5166,133764.3522,135449.1939,135622.8168,134703.4981,135983.4412,139830.8765,140392.6895,144070.3333,139369.0065,143141.5796,146130.439,148580.8102,148055.5805,148949.53,148695.8617,149977.4325,149154.663
전체,전라남도 순천시,소계,취업자,명,128353.0925,132597.2935,130788.5861,133226.0206,70722.06902,131885.2447,132211.1521,136730.1262,136889.9228,136889.9228,135913.7537,140502.9346,141261.726,145949.2191,144401.4138,146145.5414,146515.3103,145870.2196,145760.0444
전체,전라남도 순천시,소계,실업자,명,4000.99735,3402.22309,2975.76608,2223.17334,758.9937,2818.25338,3772.28911,3100.75025,3502.7667,3502.7667,3455.25283,2638.64502,4868.71298,2631.59102,3654.166663,2803.98863,2180.5514,4107.21294,3394.61854
전체,전라남도 순천시,소계,비경제활동인구,명,85810.5525,84391.08354,87151.47703,86641.76633,30061.2699,88835.6585,87953.86734,85511.52558,85661.36971,83091.76086,88150.79114,85421.31554,83280.95223,81986.21779,82799.63611,81318.81981,81523.17156,80189.32842,81151.27559
전체,전라남도 순천시,소계,경제활동참가율,%,60.66707,61.7084,60.54992,60.98816,60.8449,60.25946,60.72389,62.05263,62.1058,63.42182,61.25577,62.62678,63.69799,64.44148,64.13352,64.68519,64.58887,65.16034,64.76371
전체,전라남도 순천시,소계,고용률,%,58.83313,60.16468,59.2029,59.98714,31.72827,58.99872,59.03936,60.67661,60.55628,60.2609,59.73711,61.47233,61.57572,63.30013,62.55064,63.46749,63.6417,63.37588,63.28975
전체,전라남도 순천시,소계,실업률,%,3.02295,2.50164,2.22463,1.64133,0.55964,2.09219,2.77408,2.2175,2.49498,2.43129,2.47921,1.84338,3.33176,1.77115,2.4681,1.88251,1.46645,2.73855,2.27591
전체,전라남도 나주시,소계,15세이상인구,명,76111.38398,80002.21402,81631.78855,84379.71835,88169.16205,90400.24399,92141.64337,93638.10024,95402.0626,95262.1223,95253.16632,95326.91292,97108.93281,97853.75286,98095.24294,97788.95481,98875.10337,99418.79529,99831.77908
전체,전라남도 나주시,소계,경제활동인구,명,51885.04353,52818.44982,55440.67632,57570.65232,59451.02532,57902.54106,60855.52627,63331.65348,63953.90911,64838.58317,62474.7292,63919.10318,66577.2975,67464.91484,66366.06884,64524.48619,65671.41709,67843.05208,68222.10134
전체,전라남도 나주시,소계,취업자,명,50116.22877,51326.88723,54480.24838,55900.06157,26253.0632,57115.43396,59576.05836,61725.42992,63004.10285,63004.10285,61537.69378,62939.3254,64708.29926,66160.12816,64573.3677,63649.67906,64472.40653,66539.61608,66773.02017
